ID,employ,gender_us,age_us,birthyr,region_us,division,inputstate,race,educ,marstat,sexuality,child18,faminc_new,social_nets_mem__1,social_nets_mem__2,social_nets_mem__3,social_nets_mem__4,social_nets_mem__5,social_nets_mem__6,social_nets_mem__7,social_nets_mem__8,social_nets_mem__9,social_nets_mem__10,social_nets_mem__11,social_nets_mem__12,social_nets_mem__13,social_nets_mem__97,social_nets_mem__98,social_nets_mem__99,social_nets_mem_other,inputzipdma_recode,hholdsize,e14_presvote12,presvote16post,ideo5,votereg,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,age_cross,faminc_new_r,race_w8,race_xbreak,educ_w8,age_gender,w_age_gender,w_demogs,country,age_int_all,age_grp_all,gender,age,region,duration,weight_pol
1006,1,2,48,1970,2,3,55,1,6,4,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,676,3,1,1,3,1,2,2,2,1,2,2,4,4,4,4,4,4,5,2,3,1,1,4,5,9,76,230,48,4,2,48,2,16.0333333333,.735646673
1007,4,2,19,1998,1,2,42,1,2,5,2,2,5,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0, ,504,4,4,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,4,6,49,230,19,1,2,19,1,9.55,1.779060648
1008,1,1,29,1988,3,5,11,2,6,5,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,511,1,1,1,2,1,2,2,2,1,3,1,4,4,4,3,5,3,5,1,1,2,2,4,1,2,8,230,29,2,1,29,3,10.55,1.794685066
1009,1,2,61,1956,2,4,20,3,6,1,1,2,11,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0, ,678,2,1,1,2,1,2,1,2,1,4,1,3,2,4,4,3,3,3,3,3,3,3,4,6,10,84,230,61,5,2,61,2,12.0166666667,.462073763
1010,1,1,45,1972,2,4,46,1,2,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,725,2,2,2,5,1,1,1,1,1,1,3,1,1,1,1,1,5,5,2,2,1,1,1,2,4,25,230,45,4,1,45,2,5.91666666667,.752565261
1011,1,2,29,1988,2,4,38,1,5,1,1,1,6,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0, ,687,3,2,2,3,1,1,1,1,1,2,2,4,4,4,3,4,3,5,1,2,1,1,3,4,7,51,230,29,2,2,29,2,13.7,.704816837
1012,7,2,24,1993,4,8,32,1,2,5,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0, ,811,5,4,7,6,2,4,1,5,1,4,5,5,5,5,5,5,5,5,1,1,1,1,1,4,6,49,230,24,1,2,24,4,7.58333333333,1.779060648
1013,6,2,28,1989,3,6,1,2,2,6,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,686,1,1,7,1,1,2,3,2,2,2,2,3,2,1,2,2,3,1,1,1,2,2,1,4,7,53,230,28,2,2,28,3,504.966666667,1.160426389
1014,1,1,37,1980,3,5,37,1,2,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,545,3,4,7,4,2,4,3,5,2,2,2,4,5,4,4,4,5,5,2,4,1,1,1,2,3,13,230,37,3,1,37,3,15.8833333333,3.010555039
1015,1,1,55,1962,2,3,39,1,2,5,1,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0, ,542,1,4,1,6,1,1,1,1,2,2,1,1,4,2,2,2,3,5,3,1,1,1,1,3,5,25,230,55,5,1,55,2,7.01666666667,.753964436
1016,1,1,36,1982,3,5,13,1,6,1,1,1,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,524,7,3,3,3,1,3,3,2,1,4,1,4,4,4,4,4,4,5,2,2,1,1,4,2,3,16,230,36,3,1,36,3,7.16666666667,.192357652
1017,1,1,32,1985,1,2,42,1,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,508,3,4,7,3,1,2,2,3,3,2,2,2,3,4,1,1,4,4,1,1,1,1,1,1,2,13,230,32,2,1,32,1,8.8,.907009835
1018,1,2,43,1974,2,4,20,1,3,1,1,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,678,3,4,7,6,2,5,5,5,1,3,5,5,5,5,5,5,5,5,2,4,1,1,2,5,8,62,230,43,3,2,43,2,8.16666666667,1.747360887
1019,1,1,32,1986,3,5,12,1,6,1,1,1,11,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0, ,571,5,1,1,3,1,1,1,1,1,1,1,3,4,5,4,4,4,1,1,3,1,1,4,1,2,16,230,32,2,1,32,3,9.16666666667,.689915508
1020,1,1,32,1985,3,7,48,1,4,1,1,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,618,2,2,2,5,1,2,1,2,1,1,2,5,5,5,4,5,5,5,1,3,1,1,2,1,2,14,230,32,2,1,32,3,13.7333333333,.640877349
1021,8,1,28,1990,3,5,13,4,3,5,3,1,12,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0, ,524,2,4,2,3,1,4,3,2,1,1,3,2,2,4,1,2,1,1,1,3,1,4,2,1,2,2,230,28,2,1,28,3,49.4833333333,.678226632
1022,1,1,41,1976,2,4,27,1,2,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,613,4,2,2,5,1,2,2,2,1,1,1,5,4,5,4,4,5,5,2,3,1,1,1,2,3,13,230,41,3,1,41,2,13.3666666667,.618939745
1023,1,2,35,1982,3,5,51,1,2,1,1,1,10,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0, ,511,5,2,2,4,1,4,4,4,4,4,4,1,1,1,1,1,1,1,2,3,1,1,1,5,8,61,230,35,3,2,35,3,27.65,.584448072
1024,2,2,22,1995,2,4,38,1,3,1,1,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0, ,724,3,4,2,3,1,1,1,1,1,2,1,3,2,2,3,3,4,3,1,2,1,1,2,4,6,50,230,22,1,2,22,2,11.2166666667,.373344629
1025,1,2,19,1998,4,9,6,6,3,5,1,2,97,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0, ,807,6,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,4,1,4,1,4,2,4,6,50,230,19,1,2,19,4,19.7,.292038108
1026,8,1,24,1994,4,9,6,4,3,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,803,3,4,7,6,2,5,5,5,5,5,5,5,5,5,5,5,4,5,1,1,1,4,2,1,1,2,230,24,1,1,24,4,2.31666666667,5.637289068
1027,5,2,55,1962,2,3,26,1,3,1,1,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,588,4,2,2,4,1,2,1,2,1,4,1,4,5,4,5,4,5,5,3,2,1,1,2,6,10,74,230,55,5,2,55,2,20.8166666667,.683358011
1028,1,2,37,1981,4,9,6,4,4,1,1,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,803,5,1,2,3,1,1,1,1,1,2,1,4,4,5,4,4,4,3,2,2,1,4,2,5,8,62,230,37,3,2,37,4,12.45,.344445416
1029,4,2,46,1971,2,3,17,1,4,2,1,1,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0, ,675,3,2,2,4,1,2,2,1,1,2,3,3,3,3,3,3,4,5,2,2,1,1,2,5,9,74,230,46,4,2,46,2,53.6,.683358011
1030,5,2,70,1947,2,3,39,2,2,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,535,2,1,1,3,1,4,2,4,1,2,1,5,1,4,5,4,5,5,3,2,2,2,1,6,10,89,230,70,5,2,70,2,46.9,1.255166197
1031,1,2,49,1968,1,1,25,2,5,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,521,6,1,2,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,2,2,2,3,5,9,79,230,49,4,2,49,1,32.5166666667,.618102462
1032,1,2,49,1969,3,7,5,2,3,1,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,693,4,1,1,1,1,4,4,4,1,4,1,2,1,1,5,2,5,5,2,2,2,2,2,5,9,78,230,49,4,2,49,3,19.9833333333,.755465486
1033,1,2,30,1987,2,3,17,1,3,1,1,1,97,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0, ,648,3,4,2,4,1,1,5,1,1,2,5,4,3,3,3,4,4,5,1,4,1,1,2,4,7,62,230,30,2,2,30,2,14.3666666667,.354140189
1034,6,2,36,1981,4,9,41,1,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,801,4,4,7,6,1,1,2,5,1,4,3,5,5,3,3,1,4,5,2,2,1,1,1,5,8,61,230,36,3,2,36,4,7.05,.856464871
1035,1,1,35,1983,4,8,4,1,6,1,1,1,6,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0, ,753,4,2,2,3,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,1,1,4,2,3,16,230,35,3,1,35,4,29.2666666667,.708017543
1036,1,2,30,1987,1,2,34,1,5,5,1,2,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0, ,501,1,2,2,5,1,1,2,1,1,1,1,3,3,5,3,3,5,5,1,1,1,1,3,4,7,63,230,30,2,2,30,1,1006.5,.668561828
1037,4,1,35,1983,2,3,17,3,1,5,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0, ,602,2,4,7,2,3,1,1,2,1,4,1,1,1,1,1,1,4,5,2,1,3,3,1,2,3,21,230,35,3,1,35,2,17.1333333333,3.40680259
1038,1,1,29,1988,2,4,27,1,4,5,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,613,2,2,2,3,1,2,3,3,4,3,3,3,4,4,3,2,4,2,1,2,1,1,2,1,2,2,230,29,2,1,29,2,4.21666666667,1.158969763
1039,5,2,76,1941,3,5,12,1,2,4,6,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,571,1,3,6,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,1,1,6,10,85,230,76,5,2,76,3,8.41666666667,.264841868
1040,1,1,43,1974,2,3,39,2,2,1,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,547,4,1,2,3,1,1,1,2,1,1,4,4,5,4,3,3,3,4,2,2,2,2,1,2,3,17,230,43,3,1,43,2,15.7666666667,.465505111
1041,5,2,67,1950,3,6,28,1,3,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,640,2,1,7,1,1,1,1,2,1,3,3,4,3,1,4,4,1,1,3,1,1,1,2,6,10,86,230,67,5,2,67,3,110.4,1.438654682
1042,4,1,32,1985,1,2,36,7,2,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,501,2,1,7,6,1,2,2,2,3,2,1,5,3,1,5,1,5,2,1,1,1,4,1,1,2,13,230,32,2,1,32,1,10.7166666667,.882179967
1043,7,2,34,1983,1,2,36,2,4,1,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,501,3,1,1,2,1,3,2,3,2,3,2,3,3,3,5,3,3,2,1,2,2,2,2,4,7,66,230,34,2,2,34,1,44.3333333333,.669019566
1044,8,2,25,1992,2,3,39,1,1,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,535,4,4,7,6,3,2,2,2,2,2,2,3,3,3,2,3,3,3,1,1,1,1,1,4,7,49,230,25,2,2,25,2,4.9,1.779060648
1045,6,1,42,1975,2,3,26,1,2,1,1,2,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0, ,513,4,4,7,3,1,1,1,1,1,1,1,3,1,5,5,1,5,5,2,2,1,1,1,2,3,13,230,42,3,1,42,2,88.3666666667,.907009835
1046,1,2,35,1982,2,4,27,1,2,5,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0, ,613,4,2,2,4,1,2,1,3,1,2,1,3,2,4,3,3,5,5,2,1,1,1,1,5,8,61,230,35,3,2,35,2,14.55,.584448072
1047,2,2,33,1984,3,5,12,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,539,1,1,7,6,1,5,4,5,5,5,5,5,1,1,5,1,5,3,1,1,1,1,1,4,7,61,230,33,2,2,33,3,13,.833018698
1048,1,1,29,1988,1,2,36,1,5,5,1,2,8,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0, ,501,3,1,1,2,1,1,2,1,1,4,4,4,2,4,3,3,1,3,1,2,1,1,3,1,2,3,230,29,2,1,29,1,28.55,1.247650918
1049,9,1,43,1974,3,5,51,1,3,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,544,6,1,6,3,1,2,2,3,1,3,3,2,2,4,2,2,2,5,2,1,1,1,2,2,3,14,230,43,3,1,43,3,20.4166666667,.285333307
1050,2,1,28,1989,1,2,34,3,3,5,1,1,3,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0, ,501,4,4,7,4,3,5,2,1,1,4,1,4,2,3,5,5,5,1,1,1,3,3,2,1,2,10,230,28,2,1,28,1,16.9833333333,5.055897447
1051,7,2,32,1985,3,7,5,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,619,4,4,7,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,4,7,61,230,32,2,2,32,3,16.7666666667,.856464871
1052,1,1,42,1975,2,3,39,3,5,1,1,1,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0, ,510,6,2,2,4,1,2,2,1,1,2,2,4,5,5,5,5,5,5,2,2,3,3,3,2,3,23,230,42,3,1,42,2,20.8,.444719377
1053,6,1,29,1989,4,9,6,1,3,1,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0, ,862,2,4,7,3,2,1,1,4,1,2,3,5,5,3,5,1,1,2,1,1,1,1,2,1,2,2,230,29,2,1,29,4,19.3166666667,5.637289068
1054,1,2,38,1979,2,4,19,1,6,5,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,679,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,5,2,2,1,1,4,5,8,64,230,38,3,2,38,2,9,.651468566
1055,2,2,29,1988,3,5,13,1,6,1,1,1,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0, ,524,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,4,7,52,230,29,2,2,29,3,7.91666666667,.704816837
1056,7,2,36,1981,3,5,37,1,2,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,517,4,2,7,5,1,4,2,2,1,2,1,5,5,5,5,5,5,5,2,2,1,1,1,5,8,61,230,36,3,2,36,3,4.86666666667,1.463547495
1057,1,1,31,1987,4,8,32,3,2,5,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,839,2,1,1,3,1,4,1,3,1,4,1,4,1,5,4,3,5,5,1,2,3,3,1,1,2,21,230,31,2,1,31,4,10.75,.682496861
1058,2,2,23,1994,3,5,12,1,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0, ,539,4,4,7,1,2,2,1,1,1,4,2,2,1,2,2,2,2,1,1,1,1,1,1,4,6,49,230,23,1,2,23,3,9.41666666667,1.779060648
1059,1,1,52,1966,3,5,12,3,4,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,539,3,4,7,3,1,5,5,5,5,2,3,5,3,3,3,3,3,1,2,2,3,3,2,2,4,34,230,52,4,1,52,3,9.81666666667,1.024146991
1060,7,2,35,1982,3,5,13,3,2,5,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,524,5,4,7,3,2,5,5,5,5,5,5,5,5,5,4,4,2,3,2,1,3,3,1,5,8,69,230,35,3,2,35,3,24.0833333333,1.909661784
1061,1,2,27,1990,2,3,17,1,4,1,1,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,648,4,1,2,6,1,2,2,2,2,3,2,4,3,4,3,3,4,5,1,2,1,1,2,4,7,50,230,27,2,2,27,2,17.9666666667,.363124125
1062,4,2,23,1994,3,6,47,2,2,6,2,1,8,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0, ,659,2,1,1,3,1,4,4,4,3,5,3,5,3,3,4,3,3,4,1,2,2,2,1,4,6,53,230,23,1,2,23,3,5.43333333333,.7933424
1063,4,2,61,1956,3,7,48,2,6,1,1,2,13,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0, ,623,3,1,1,3,1,4,1,3,1,4,1,3,2,4,4,4,5,3,3,3,2,2,4,6,10,80,230,61,5,2,61,3,18.7,1.058191901
1064,4,2,27,1990,3,7,48,1,3,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0, ,709,2,2,2,5,1,3,3,3,2,3,2,3,3,3,3,3,5,5,1,1,1,1,2,4,7,50,230,27,2,2,27,3,24.35,.637980161
1065,1,2,59,1958,2,3,17,1,6,1,1,2,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,632,2,1,1,3,1,2,2,1,1,1,1,2,4,3,2,3,3,4,3,3,1,1,4,6,10,76,230,59,5,2,59,2,24.7166666667,.735646673
1066,5,2,70,1947,1,1,25,1,4,3,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,543,1,1,1,1,1,2,2,2,1,3,2,5,4,5,5,5,2,5,3,1,1,1,2,6,10,86,230,70,5,2,70,1,125.583333333,.983557224
1067,1,2,35,1982,4,8,56,1,4,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,767,2,4,7,2,2,2,1,2,1,3,1,3,1,4,3,3,4,5,2,1,1,1,2,5,8,62,230,35,3,2,35,4,17.5833333333,1.747360887
1068,4,1,39,1978,3,6,1,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,691,1,2,2,6,1,2,1,4,1,4,4,5,3,3,3,5,5,2,2,1,1,1,2,2,3,14,230,39,3,1,39,3,14.55,.640877349
1069,6,1,59,1958,4,8,16,1,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,760,2,4,2,2,2,3,3,4,1,4,2,5,2,4,4,3,4,5,3,1,1,1,1,3,5,25,230,59,5,1,59,4,32.85,3.660516483
1070,1,2,35,1982,3,5,12,1,3,5,1,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0, ,534,5,1,7,2,1,1,2,1,1,1,1,3,4,4,4,3,4,4,2,2,1,1,2,5,8,62,230,35,3,2,35,3,8.55,.862544083
1071,1,2,28,1989,3,6,1,1,3,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,691,4,4,7,6,2,2,2,2,3,2,2,2,2,3,4,2,2,1,1,1,1,1,2,4,7,50,230,28,2,2,28,3,9.75,1.842117396
1072,1,1,19,1998,3,7,48,1,2,5,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,641,1,4,7,3,2,2,2,4,2,1,4,4,3,4,4,3,3,5,1,1,1,1,1,1,1,1,230,19,1,1,19,3,8.05,5.44432139
1073,2,2,30,1987,2,3,26,1,2,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,540,6,2,2,3,1,5,5,5,5,5,5,3,3,3,3,3,3,3,1,2,1,1,1,4,7,61,230,30,2,2,30,2,10.4333333333,.584448072
1074,1,2,24,1993,3,7,48,2,2,5,1,2,4,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0, ,618,1,4,1,6,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,2,2,1,4,6,53,230,24,1,2,24,3,6.6,.815671842
1075,1,1,32,1985,3,6,47,1,3,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,575,3,2,2,4,1,1,1,2,1,2,1,4,1,3,5,1,3,1,1,2,1,1,2,1,2,14,230,32,2,1,32,3,22.65,.640877349
1076,6,2,57,1960,3,5,24,2,3,3,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,512,5,1,1,3,1,2,2,3,1,4,1,5,5,5,5,5,5,4,3,2,2,2,2,6,10,78,230,57,5,2,57,3,42.1,.755465486
1077,4,2,26,1991,1,2,36,1,5,5,4,2,97,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0, ,501,2,4,1,1,1,2,1,3,1,3,1,4,5,4,3,4,3,5,1,4,1,1,3,4,7,51,230,26,2,2,26,1,9.66666666667,.706127238
1078,2,2,20,1997,3,5,13,2,3,5,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,524,4,1,1,4,1,2,2,1,2,2,2,2,3,2,3,3,3,2,1,1,2,2,2,4,6,54,230,20,1,2,20,3,5.31666666667,.725150779
1079,2,1,53,1964,1,2,34,2,1,5,1,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,504,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,2,1,2,4,29,230,53,4,1,53,1,11.3,.566004976
1080,6,1,44,1973,3,5,24,1,3,1,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,512,2,2,2,4,1,4,2,1,1,3,1,5,5,5,5,5,5,3,2,1,1,1,2,2,3,14,230,44,3,1,44,3,15.7,.640877349
1081,1,1,24,1993,3,5,51,1,5,5,1,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0, ,511,3,2,2,4,1,1,1,1,1,2,2,2,5,5,3,5,3,5,1,3,1,1,3,1,1,3,230,24,1,1,24,3,15.2666666667,1.28038684
1082,1,2,32,1985,1,2,34,1,3,1,1,1,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0, ,501,6,1,2,6,1,2,2,1,1,2,1,4,4,4,4,4,4,5,1,3,1,1,2,4,7,62,230,32,2,2,32,1,11.7333333333,.344445416
1083,1,1,59,1958,3,5,51,2,5,1,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,556,3,2,2,4,1,2,1,1,1,2,2,5,4,4,4,5,5,5,3,3,2,2,3,3,5,31,230,59,5,1,59,3,120.633333333,1.238325945
1084,7,2,27,1990,4,8,4,1,2,5,4,1,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0, ,771,5,1,7,6,1,3,5,3,5,2,2,4,3,4,3,2,4,5,1,2,1,1,1,4,7,49,230,27,2,2,27,4,10.7666666667,.878191933
1085,1,1,40,1978,3,5,45,1,2,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,567,7,1,2,2,1,4,4,4,1,4,4,4,5,3,5,5,5,4,2,1,1,1,1,2,3,13,230,40,3,1,40,3,31.6166666667,.352286743
1086,5,2,70,1947,2,3,26,1,6,1,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,505,2,1,1,2,1,4,4,4,1,1,1,5,5,5,5,5,5,5,3,2,1,1,4,6,10,88,230,70,5,2,70,2,17.1333333333,1.086597568
1087,1,1,46,1971,3,6,1,2,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,630,2,4,7,6,2,1,1,1,1,5,1,1,1,4,1,1,4,5,2,2,2,2,1,2,4,29,230,46,4,1,46,3,13.3666666667,4.836937988
1088,4,2,22,1995,3,6,28,1,2,1,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0, ,718,3,4,7,3,2,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,4,6,49,230,22,1,2,22,3,11.2333333333,1.779060648
1089,1,2,42,1975,3,5,12,1,6,1,1,1,10,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0, ,528,5,4,7,2,2,1,1,1,1,1,1,1,1,2,1,1,4,2,2,3,1,1,4,5,8,64,230,42,3,2,42,3,12.3,1.930419547
1090,2,2,52,1965,3,5,24,1,4,1,1,2,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0, ,512,7,2,2,5,1,1,1,1,1,2,1,3,4,4,3,3,5,1,2,2,1,1,2,5,9,74,230,52,4,2,52,3,25.35,.683358011
1091,8,2,20,1997,3,5,12,2,2,5,6,2,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,539,1,4,7,6,2,1,1,1,1,4,4,5,4,5,5,5,5,5,1,4,2,2,1,4,6,53,230,20,1,2,20,3,361.416666667,2.350817453
1092,1,2,30,1987,2,3,17,1,3,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,609,3,1,7,3,1,1,2,1,2,3,2,4,3,5,4,5,5,5,1,2,1,1,2,4,7,62,230,30,2,2,30,2,164.183333333,.862544083
1093,1,1,31,1986,1,2,34,1,5,1,1,2,13,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0, ,501,2,4,1,3,1,2,1,1,1,2,1,3,4,5,3,4,4,4,1,3,1,1,3,1,2,15,230,31,2,1,31,1,10.85,.709333894
1094,1,2,36,1981,4,9,6,4,6,1,1,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,807,5,1,1,3,1,2,2,2,2,2,2,3,2,4,1,3,3,5,2,3,1,4,4,5,8,64,230,36,3,2,36,4,16.6333333333,.651468566
1095,1,2,21,1996,3,5,12,6,3,6,1,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0, ,534,4,1,2,6,1,1,2,1,1,2,2,4,2,3,5,3,4,5,1,1,1,4,2,4,6,50,230,21,1,2,21,3,21.4166666667,.373344629
1096,1,2,39,1978,4,9,6,1,2,5,5,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0, ,803,3,4,7,1,2,2,2,3,1,3,1,4,3,4,4,4,3,5,2,1,1,1,1,5,8,61,230,39,3,2,39,4,25.2833333333,1.687547709
1097,5,2,76,1941,4,9,6,1,5,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,825,1,1,1,2,1,2,1,2,1,1,1,5,3,4,4,4,5,5,3,1,1,1,3,6,10,87,230,76,5,2,76,4,18.6833333333,1.086597568
1098,1,1,47,1971,3,5,12,3,6,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,539,4,1,2,4,1,3,2,4,3,3,1,3,3,3,4,3,2,3,2,3,3,3,4,2,4,36,230,47,4,1,47,3,3.16666666667,.307772475
1099,1,1,33,1985,3,5,51,2,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,544,2,1,7,1,1,4,4,4,4,4,4,5,3,5,5,5,5,5,1,1,2,2,1,1,2,17,230,33,2,1,33,3,5.53333333333,1.165696102
1100,1,2,18,1999,3,5,13,3,1,5,4,2,97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,524,5,4,7,2,2,1,1,5,1,2,5,4,4,3,3,5,4,5,1,4,3,3,1,4,6,57,230,18,1,2,18,3,29.9,2.013219604
1101,6,1,43,1974,2,4,29,1,3,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,609,4,2,2,5,1,4,2,3,1,3,2,5,3,5,5,4,5,5,2,2,1,1,2,2,3,14,230,43,3,1,43,2,33.7,.640877349
