ID,starttime,endtime,gender,birthyear,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,maritalstatus,household_size,localincome_au,geo_GCCSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,weight1
116,3/1/2018,3/1/2018,2,1992,1,1,6,1,6,7,2,2,3,7,5,2,1,9,1,9,9,1,9,1,9,1,9,9,9,9,9,9,9,5,1,2,1,2,1,3,2,1,3,5,3,3,3,2,5,.825181151958199
117,3/1/2018,3/1/2018,2,1945,3,2,2,5,4,1,6,5,4,5,1,1,6,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,3,3,3,3,3,3,1,4,4,4,5,4,4,5,1.59119409018446
118,3/1/2018,3/1/2018,2,1966,4,2,5,2,4,1,4,4,98,2,2,4,8,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,2,2,2,1,3,5,5,4,3,3,5,.5655505292353
119,3/1/2018,3/1/2018,1,1963,3,2,2,5,4,2,5,5,1,6,2,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,1,2,2,1,5,4,5,4,4,3,5,1.21851562469934
120,3/1/2018,3/1/2018,2,1950,4,2,2,5,3,1,6,5,7,4,1,2,8,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,2,1,2,1,2,1,1,4,4,4,4,4,2,5,.85299199338737
121,3/1/2018,3/1/2018,2,1969,5,1,1,6,2,1,4,4,12,7,2,7,9,1,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,1,1,2,2,1,1,2,1,1,3,1,4,1,3,4,2,2.89142848281596
122,3/1/2018,3/1/2018,2,1986,3,2,998,1,7,1,2,2,99,2,2,999,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,2,1,1,4,4,4,4,4,4,5,.391903397864544
123,3/1/2018,3/1/2018,1,1962,2,1,9,1,2,2,5,5,1,1,3,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,2,2,2,1,5,3,5,4,3,3,5,1.66210981243492
124,3/1/2018,3/1/2018,1,1955,2,2,4,5,3,1,5,5,11,7,2,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,3,4,.00521595324619115
125,2/28/2018,2/28/2018,1,1959,3,2,5,1,4,3,5,5,98,2,5,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,4,5,1,5,4,5,5,4,5,5,.45493813496119
126,3/1/2018,3/1/2018,1,1971,4,1,11,1,1,3,4,4,1,1,4,5,7,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,1,2,1,1,2,2,4,3,3,2,4,1.43125426700594
127,3/1/2018,3/1/2018,2,1973,2,1,11,1,2,3,4,4,1,2,6,6,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,4,5,5,4,5,5,5,1.96099527389934
128,3/1/2018,3/1/2018,1,1974,2,1,11,2,4,1,3,3,97,3,3,7,3,1,9,1,9,1,9,9,9,1,9,1,9,9,9,9,9,3,1,3,3,1,2,2,2,1,3,3,4,4,3,3,4,.318420558963384
129,3/1/2018,3/1/2018,2,1969,3,2,2,2,3,2,4,4,8,1,3,4,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,4,3,2,2,2,2,1,3,4,4,4,3,4,5,.24406127176291
130,3/1/2018,3/1/2018,2,1973,4,1,9,2,5,3,4,4,7,1,4,4,7,1,9,9,9,1,1,9,9,9,9,1,9,1,9,9,9,4,1,2,1,2,1,1,1,1,2,3,4,2,3,4,5,.183080846015661
131,3/1/2018,3/1/2018,1,1977,2,1,1,6,3,2,3,3,98,1,3,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,5,5,5,5,5,5,1,5,5,5,5,5,5,2,.363592310640317
132,3/1/2018,3/1/2018,2,1977,4,1,999,8,4,2,3,3,99,6,2,998,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,.262186009121679
133,3/1/2018,3/1/2018,1,1956,2,1,1,5,3,1,5,5,1,7,2,5,3,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,.91237945166505
134,3/1/2018,3/1/2018,2,1975,5,1,11,2,2,3,3,3,1,1,4,7,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,3,3,3,3,2,1,5,5,5,5,5,5,5,2.09955146852949
135,3/1/2018,3/1/2018,1,1990,2,1,7,1,7,3,2,2,7,2,4,3,3,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,5,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,.196934132406263
136,2/28/2018,2/28/2018,1,1956,3,2,5,5,4,7,5,5,4,6,4,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,4,1,4,1,4,4,1,4,4,3,1,4,4,5,.967198918774885
137,3/1/2018,3/1/2018,2,1948,4,1,1,5,3,7,6,5,8,7,1,8,7,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,1,1,1,1,1,4,2,1,1,1,4,5,.167096565995725
138,3/1/2018,3/1/2018,2,1957,5,1,8,6,3,7,5,5,1,1,8,3,9,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,2,3,2,2,2,2,1,2,2,4,3,3,4,5,1.04071882979889
139,3/1/2018,3/1/2018,1,1994,2,1,5,2,5,1,1,1,2,7,3,6,3,1,1,9,9,1,1,9,1,1,9,9,1,9,9,9,9,4,1,2,2,2,3,3,1,1,2,3,4,2,3,3,2,1.32422046202336
140,3/1/2018,3/1/2018,1,1987,1,1,7,1,6,1,2,2,2,7,4,4,1,1,1,1,9,1,1,9,1,1,9,9,1,9,9,1,9,5,1,3,2,1,1,2,3,1,4,3,4,4,4,4,2,1.13097369256653
141,3/1/2018,3/1/2018,1,1992,1,1,2,4,5,1,2,2,98,7,1,2,1,1,1,9,9,1,9,9,1,9,9,1,9,9,9,9,9,4,1,1,2,1,1,2,1,1,3,4,4,3,5,4,3,.40311886147756
142,3/1/2018,3/1/2018,2,1976,2,1,9,1,5,1,3,3,98,2,2,2,3,1,1,1,9,9,1,9,1,1,9,9,9,9,9,9,9,4,1,4,3,2,1,4,2,1,3,4,4,2,3,3,5,.288065826703954
143,3/1/2018,3/1/2018,2,1987,2,1,7,1,5,3,2,2,3,3,4,3,3,9,1,9,9,1,1,1,9,9,9,9,9,9,1,9,9,4,1,2,3,3,1,2,1,1,3,2,2,2,1,3,3,.955609736412579
144,3/1/2018,3/1/2018,1,1952,3,2,11,1,4,7,6,5,98,1,2,3,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,5,5,5,2,1,1,1,5,4,5,4,5,5,5,.452099101881558
145,2/28/2018,3/1/2018,2,1948,3,2,1,5,2,1,6,5,8,5,1,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,2,1,2,1,1,5,2,4,5,1,3,5,.621573524138174
146,3/1/2018,3/1/2018,1,1955,2,1,3,2,6,1,5,5,1,5,1,2,3,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,5,1,1,1,1,1,1,1,1,1,3,3,1,3,2,4,.472001063185769
147,3/1/2018,3/1/2018,1,1975,1,1,3,7,4,1,3,3,6,7,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,3,2,3,1,2,1,1,5,5,2,4,2,4,2,1.11390789843122
148,2/28/2018,2/28/2018,1,1956,4,1,1,6,5,1,5,5,1,7,1,1,7,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,1,1,1,3,1,2,2,4,4,1,3,5,.527585430698475
149,3/1/2018,3/1/2018,1,1956,2,1,11,2,5,7,5,5,1,1,2,7,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,1,2,1,1,1,1,1,4,5,4,4,4,2,5,.653963736932063
150,3/1/2018,3/1/2018,2,1969,2,1,998,7,1,4,4,4,2,1,6,998,3,9,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,2,1,1,5,5,5,5,3,3,3,2.84595390467476
151,3/1/2018,3/1/2018,1,1966,6,1,9,1,4,1,4,4,12,2,2,5,11,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,2,3,3,3,1,4,4,4,4,4,4,5,.856843862489521
152,3/1/2018,3/1/2018,2,1983,5,1,4,2,4,1,3,3,3,5,2,2,9,1,9,9,9,9,1,1,9,1,9,9,9,9,9,9,9,3,1,2,2,3,1,2,1,1,3,2,3,2,1,3,4,1.00876755009332
153,3/1/2018,3/1/2018,1,1963,1,2,6,2,3,3,5,5,2,1,4,2,2,1,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,2,1,2,4,1,1,3,1,1,4,4,3,3,2,3,5,1.66598502832359
154,3/1/2018,3/1/2018,1,1980,2,2,4,6,3,3,3,3,1,1,4,3,4,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,3,1,1,4,1,4,4,2,3,5,1.50005010195359
155,3/1/2018,3/1/2018,2,1975,2,2,4,1,4,3,3,3,99,5,4,3,4,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,3,1,2,2,1,3,1,2,1,3,1,4,4,2,4,2,.405579643593257
156,3/1/2018,3/1/2018,1,1962,1,2,4,5,3,4,5,5,1,2,5,3,2,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,4,1,1,3,4,4,3,4,2,5,1.14794156067084
157,3/1/2018,3/1/2018,2,1998,4,1,10,6,2,1,1,1,1,2,3,2,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,5,5,5,5,5,5,1,5,5,5,5,5,1,3,1.65259967321251
158,2/28/2018,2/28/2018,1,1946,3,2,5,2,4,7,6,5,4,2,4,3,6,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,1,1,1,1,1,1,5,5,2,2,5,4,5,.961163131677766
159,3/1/2018,3/1/2018,2,1956,1,1,1,8,2,7,5,5,1,1,2,3,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,4,2,2,1,3,1,1,5,5,5,5,5,3,5,2.11859076713044
160,2/28/2018,3/1/2018,1,1969,1,1,7,8,5,3,4,4,2,1,4,4,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,4,1,1,1,1,1,1,1,1,1,3,1,1,1,4,5,1.27692681450333
161,3/1/2018,3/1/2018,1,1970,3,2,10,1,4,1,4,4,99,1,2,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,1,5,2,1,5,3,4,4,4,4,5,.485590628687692
162,3/1/2018,3/1/2018,1,1957,2,1,1,1,3,1,5,5,98,1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,4,4,4,4,1,5,5,5,5,5,5,5,.340640856550221
163,3/1/2018,3/1/2018,2,1955,3,2,1,6,2,7,5,5,4,7,2,1,6,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,4,4,1,1,1,1,1,3,2,3,3,2,3,5,2.13797513241539
164,3/1/2018,3/1/2018,2,1952,2,1,6,5,2,2,6,5,2,7,2,3,3,1,1,1,1,1,9,1,9,1,9,9,9,9,9,9,9,1,1,3,5,5,1,4,1,1,5,5,5,5,5,1,5,3.97866415609237
165,3/1/2018,3/1/2018,2,1974,3,1,7,2,6,3,3,3,99,1,2,1,5,1,1,9,1,9,1,1,9,9,9,9,9,9,9,9,9,5,1,5,2,2,2,4,2,1,3,3,3,3,3,3,5,.258173829462157
166,3/1/2018,3/1/2018,2,1958,1,2,8,2,4,7,5,5,1,2,2,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,1,2,1,1,1,1,4,2,3,3,5,.94441711574695
167,3/1/2018,3/1/2018,1,1988,1,2,1,1,4,1,2,2,1,7,3,1,2,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,3,1,5,5,5,5,5,5,1,3,4,4,3,3,2,4,1.31680458440323
168,3/1/2018,3/1/2018,2,1986,2,2,1,1,7,2,2,2,3,1,3,4,3,9,1,9,9,9,1,9,1,9,9,1,9,1,9,1,9,5,1,3,1,1,1,4,2,1,1,2,3,2,4,2,2,1.12962424536474
169,3/1/2018,3/1/2018,2,1985,3,2,4,1,3,1,2,2,1,7,1,3,6,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,5,2.02903859141346
170,3/1/2018,3/1/2018,2,1986,4,1,998,2,4,1,2,2,98,1,2,998,7,1,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,3,1,5,3,5,5,5,5,1,5,5,5,5,5,5,3,.324905597208193
171,2/28/2018,2/28/2018,2,1944,2,2,3,5,2,1,6,5,2,4,1,1,4,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,3,1,1,1,1,1,4,3,3,3,3,4,5,4.58472668401048
172,3/1/2018,3/1/2018,2,1974,3,2,11,1,3,1,3,3,1,2,2,5,6,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,1,1,2,1,2,1,1,4,5,4,4,5,5,5,1.6373541582778
173,3/1/2018,3/1/2018,2,1977,5,2,5,7,4,1,3,3,11,1,2,8,10,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,2,1,1,4,3,3,4,3,3,3,.00473633554127622
174,2/28/2018,3/1/2018,2,1947,2,1,2,5,5,7,6,5,2,1,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,5,4,2,1,4,5,1,5,4,4,5,5,4,5,1.56542128567555
175,3/1/2018,3/1/2018,2,1973,4,1,2,6,3,1,4,4,1,7,1,999,7,1,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,2,1,2,1,1,1,1,1,1,2,2,3,2,2,3,5,.801866116069875
176,2/28/2018,3/1/2018,2,1994,2,1,7,2,2,2,1,1,98,1,3,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,1,1,5,3,5,5,5,3,5,.828284186813937
177,3/1/2018,3/1/2018,1,1950,2,1,5,5,4,7,6,5,2,1,2,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,1,2,2,2,1,1,3,4,4,3,3,3,5,1.15237684163301
178,2/28/2018,2/28/2018,1,1961,5,1,1,6,4,1,5,5,2,7,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,4,1,1,4,4,1,2,1,2,2,1,2,5,1.35355967896115
179,3/1/2018,3/1/2018,1,1945,1,1,998,2,5,5,6,5,2,1,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,5,4,1,1,1,2,1,3,1,3,3,1,5,5,1.18885627501828
180,3/1/2018,3/1/2018,1,1964,1,1,4,2,3,7,4,4,3,1,2,4,1,1,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,2,1,2,2,2,2,2,2,1,4,4,4,4,4,2,5,1.14942583060472
181,3/1/2018,3/1/2018,1,1936,2,1,6,5,4,1,6,5,2,1,2,2,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,3,1,3,1,3,1,5,5,4,5,5,3,2,1.15237684163301
182,2/28/2018,3/1/2018,1,1947,3,1,998,5,4,1,6,5,7,1,2,998,5,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,3,1,2,3,2,2,1,4,1,4,3,5,4,4,4,4,.3548007281865
183,3/1/2018,3/1/2018,2,1948,2,1,1,5,5,1,6,5,2,4,1,2,3,1,1,9,1,9,9,1,9,9,9,9,9,9,9,9,9,4,1,1,2,1,1,1,1,1,5,2,1,5,1,3,5,1.56542128567555
184,2/28/2018,3/1/2018,1,1932,2,1,10,5,2,7,6,5,2,1,2,2,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,2,2,1,3,2,1,1,2,4,3,2,5,5,2.39713409736088
185,2/28/2018,3/1/2018,2,1951,3,1,998,2,6,7,6,5,1,1,2,998,5,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,5,1,2,2,1,1,1,1,1,4,3,4,4,3,3,5,.96671931510325
186,3/1/2018,3/1/2018,1,1964,2,2,5,1,4,1,4,4,99,2,2,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,1,1,1,1,1,1,1,2,2,3,4,3,2,5,.45951052334358
187,2/28/2018,2/28/2018,2,1938,2,2,2,2,6,1,6,5,98,4,1,2,4,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,5,1,2,1,1,1,2,1,1,4,3,4,4,4,2,4,.334939709932361
188,3/1/2018,3/1/2018,1,1971,4,1,3,7,3,4,4,4,1,1,7,4,7,1,1,9,1,9,9,1,9,9,9,9,9,9,9,1,9,2,1,3,2,1,1,2,1,1,3,1,3,4,4,1,5,.78565626263353
189,3/1/2018,3/1/2018,2,1941,4,1,4,5,3,1,6,5,1,4,1,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,4,3,3,1,3,1,1,5,2,1,5,1,3,5,1.12101463370568
190,3/1/2018,3/1/2018,2,1946,3,2,2,5,3,7,6,5,99,1,2,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,1,1,5,5,5,5,5,3,4,.854620462934969
191,3/1/2018,3/1/2018,1,1990,1,1,5,1,5,2,2,2,7,1,2,1,2,1,9,1,9,9,1,9,1,9,9,9,1,9,9,9,9,4,1,2,1,3,1,3,2,1,2,3,1,2,1,3,1,.209609923203569
192,2/28/2018,2/28/2018,1,1952,1,1,2,5,5,1,6,5,1,7,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,2,2,1,2,3,2,1,5,4,4,5,5,4,5,.81917754634991
193,3/1/2018,3/1/2018,1,1990,1,1,5,1,5,2,2,2,1,1,3,1,1,1,9,9,1,9,1,9,9,1,9,1,9,9,9,9,9,4,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1.07972182055769
194,3/1/2018,3/1/2018,1,1980,2,1,6,1,6,2,3,3,2,1,2,1,3,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,5,1,2,2,1,3,1,3,1,1,3,1,2,2,1,1,.731159699083578
195,3/1/2018,3/1/2018,1,1991,3,1,10,1,5,2,2,2,4,1,3,6,5,1,1,9,1,1,1,9,9,1,9,9,1,1,9,9,9,4,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,.953744232159495
196,3/1/2018,3/1/2018,1,1980,2,1,5,1,5,1,3,3,7,7,1,5,3,9,9,1,1,9,9,9,9,1,1,1,9,9,1,1,9,4,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,.222348650559538
197,3/1/2018,3/1/2018,1,1981,3,1,9,1,5,2,3,3,4,1,3,7,5,1,1,9,1,9,1,9,9,1,9,9,9,9,9,1,9,4,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,.777203483584117
198,3/1/2018,3/1/2018,2,1966,4,1,10,1,4,7,4,4,1,2,4,5,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,2,2,1,3,1,1,4,3,4,2,5,3,5,.634131573290522
199,3/1/2018,3/1/2018,1,1972,3,2,2,7,3,1,4,4,1,7,10,8,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,5,2,3,5,4,1,1,5,5,4,5,2,4,5,1.4851237590066
200,3/1/2018,3/1/2018,1,1988,2,2,9,1,5,2,2,2,3,1,3,4,4,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,4,1,1,2,2,1,2,2,1,4,4,5,3,5,3,1,1.31869241282536
201,3/1/2018,3/1/2018,2,1984,2,1,998,3,6,3,2,2,1,1,4,998,3,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,5,1,2,2,2,1,3,3,1,2,1,2,2,2,3,2,.690092790967584
202,3/1/2018,3/1/2018,1,1979,1,1,11,1,3,3,3,3,8,1,4,7,1,1,1,1,9,1,1,9,1,1,1,1,9,9,9,9,9,2,1,1,1,3,1,2,2,1,2,1,3,2,2,2,2,.18297542475657
203,3/1/2018,3/1/2018,2,1982,1,2,11,2,5,3,3,3,12,1,4,998,2,1,1,1,9,9,1,1,9,1,9,9,9,9,9,9,9,4,1,3,2,5,1,2,1,1,5,5,5,4,5,5,5,1.1788279782688
204,3/1/2018,3/1/2018,1,1981,1,2,11,1,3,3,3,3,5,1,4,7,2,1,1,1,9,1,1,9,1,1,1,1,9,9,9,9,9,2,1,2,1,3,1,3,1,1,2,1,1,3,2,2,1,1.11394677957917
205,3/1/2018,3/1/2018,2,1965,3,1,998,3,4,1,4,4,99,7,2,998,5,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,3,1,1,5,1,1,4,1,1,3,4,1,3,1,3,5,.39465921745956
206,2/28/2018,3/1/2018,1,1955,3,2,3,5,3,1,5,5,8,1,2,3,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,3,3,2,2,1,3,1,4,3,3,4,1,.207396266931392
207,3/1/2018,3/1/2018,1,1962,2,2,2,5,4,1,5,5,12,7,1,1,4,1,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,4,4,1,4,1,1,1,5,5,5,5,5,5,5,1.6949627204994
208,3/1/2018,3/1/2018,1,1991,5,1,7,1,5,2,2,2,7,1,4,3,9,9,1,9,1,9,1,9,9,1,9,1,1,9,9,9,9,4,1,4,3,2,3,3,2,1,2,2,2,3,2,1,3,.318490052314235
209,3/1/2018,3/1/2018,1,1997,1,1,999,2,4,1,1,1,3,7,6,999,1,1,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,3,1,1,1,5,2,4,4,1,5,5,5,5,5,5,5,1.40450301512562
210,3/1/2018,3/1/2018,2,1964,1,1,5,6,4,7,4,4,1,2,2,7,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,3,2,1,3,1,1,3,4,4,3,3,4,5,1.01847240820883
211,3/1/2018,3/1/2018,2,1991,1,1,10,1,7,1,2,2,2,7,9,7,1,1,1,9,9,1,1,9,9,9,9,9,1,9,9,9,9,5,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1.19822459244464
212,2/28/2018,3/1/2018,1,1956,1,1,1,6,4,1,5,5,98,7,1,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,1,1,3,3,1,4,3,4,4,4,3,4,.376033223795896
213,3/1/2018,3/1/2018,1,1988,4,2,3,2,3,3,2,2,1,2,4,2,8,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,1,5,2,1,2,2,1,1,1,4,1,1,2,3,1.53328854214687
214,3/1/2018,3/1/2018,2,1944,4,1,10,2,6,7,6,5,2,4,4,3,7,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,1,2,2,1,3,3,4,4,4,2,5,.841647189942434
215,3/1/2018,3/1/2018,2,1990,1,1,11,1,5,1,2,2,1,2,2,999,1,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,4,1,2,2,2,2,2,1,1,3,4,4,4,4,3,4,1.14392513892645
216,3/1/2018,3/2/2018,2,1995,2,2,10,1,3,1,1,1,1,7,2,5,3,9,9,9,9,9,1,9,9,1,9,9,1,9,9,9,9,2,1,1,1,1,1,1,1,1,4,4,1,4,3,4,5,1.99451837181873
217,3/1/2018,3/1/2018,2,1979,1,1,3,2,4,2,3,3,1,2,2,5,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,1.1278677097166
218,3/1/2018,3/1/2018,1,1999,2,1,1,4,3,1,1,1,98,7,2,1,3,1,1,1,1,1,9,9,9,1,9,9,1,9,9,9,9,2,1,1,3,2,1,2,1,1,4,5,3,3,1,4,4,.475282746517655
219,3/1/2018,3/1/2018,2,1992,4,1,6,1,5,1,2,2,3,7,1,4,7,9,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,4,1,2,2,1,1,3,2,1,3,4,5,2,4,3,5,.711852638178831
220,3/1/2018,3/1/2018,1,1975,3,2,10,1,2,2,3,3,8,1,3,7,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,5,.403276677702502
221,3/1/2018,3/1/2018,2,1987,1,1,8,1,4,1,2,2,1,7,1,4,1,1,1,1,9,9,1,9,1,1,1,9,1,9,9,9,9,3,1,1,2,1,1,1,1,1,4,5,3,3,4,3,4,1.39767386148832
222,3/1/2018,3/1/2018,2,1966,2,1,999,7,4,2,4,4,2,1,3,998,3,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,3,1,4,1,2,1,5,1,1,4,1,5,3,5,5,4,1.23543857891828
223,3/1/2018,3/1/2018,2,1964,3,1,2,7,4,1,4,4,3,7,1,1,5,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,4,4,4,1,4,4,1,3,3,3,3,1,3,5,1.05648514616451
224,3/1/2018,3/1/2018,1,1980,3,1,8,1,3,3,3,3,6,1,4,8,5,9,9,1,9,1,9,9,9,1,1,9,1,9,9,9,9,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1.41546201546191
225,3/1/2018,3/1/2018,2,1986,2,1,9,1,7,2,2,2,2,1,3,7,4,9,9,9,1,9,9,1,1,9,9,9,9,9,9,9,9,5,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,.704645763633002
226,3/1/2018,3/1/2018,1,1991,1,1,8,1,6,1,2,2,6,7,1,7,1,1,9,1,9,9,9,9,9,9,9,1,1,9,9,9,9,5,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,.807472127765516
227,3/1/2018,3/1/2018,2,1945,2,2,4,5,3,7,6,5,2,2,2,1,4,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,4,5,3,4,4,4,5,2.51668715670697
228,3/1/2018,3/1/2018,2,1953,6,1,3,5,5,7,6,5,2,4,1,2,11,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,4,1,3,2,2,1,2,1,1,4,3,3,4,4,5,5,.89206683444
229,3/1/2018,3/1/2018,1,1971,3,1,1,6,4,1,4,4,1,7,1,1,5,1,1,9,9,1,9,9,9,9,9,9,1,9,9,9,9,3,1,1,2,1,1,2,1,1,3,3,3,3,3,3,5,1.19635006553445
230,3/1/2018,3/1/2018,1,1982,2,1,1,1,6,3,3,3,98,1,4,998,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,1,1,4,1,1,3,1,1,1,1,1,1,.188097130941747
