ID,split_text,starttime,endtime,gender,age,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,political_interest,maritalstatus,household_size,localincome_au,geo_GQSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,Q1,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,weight0,weight1
238,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,70,2,1,4,5,4,7,6,5,2,2,5,2,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,2,4,4,1,3,2,2,2,1,2,3,2,2,3,1,3,2,2,3,2,2,2,2,3,3,.947246437531575,1.25091505258884
243,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,71,2,1,9,5,6,7,6,5,2,2,1,2,5,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,2,4,2,1,5,2,2,3,1,2,2,2,3,2,1,5,3,3,3,2,3,3,3,3,3,.9106518871856,.549333649542858
258,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,53,2,1,4,1,5,1,4,4,1,1,4,1,2,3,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,4,1,3,2,3,3,2,2,1,4,1,4,1,1,1,2,3,1,4,1,4,2,3,2,1,2,2,3,2,4,.911690933219936,.622357610059604
261,since the end of the Obama Administration?,12/9/2017,12/9/2017,1,23,2,1,3,1,5,2,1,1,2,2,7,4,4,3,9,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,4,1,2,3,2,2,2,3,1,3,2,2,2,2,3,2,2,1,1,1,1,1,1,2,2,1,2,2,3,2,1.4452717031719,1.63501102087084
267,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,38,2,1,3,1,4,1,3,3,12,1,7,1,1,3,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,4,4,1,1,1,2,1,5,1,2,2,2,2,1,2,2,2,2,5,2,2,2,3,3,.976147976702522,.702433903395592
270,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,47,2,1,3,6,4,2,4,4,1,4,1,4,1,3,1,9,9,9,9,1,9,9,1,9,1,9,1,9,9,9,3,1,2,2,2,3,2,3,1,2,2,2,2,1,2,3,3,3,3,1,3,2,3,3,4,2,3,3,3,3,.890093025774777,.951568656144044
271,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,53,2,1,2,3,4,2,4,4,99,3,6,3,1,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,4,2,3,6,4,1,3,4,3,4,1,3,4,4,4,4,1,5,3,5,5,1,5,5,5,5,5,.890093025774777,.427572338834204
272,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,56,2,1,12,1,7,1,5,5,1,1,1,2,7,3,1,1,9,9,1,9,9,1,9,9,9,9,9,9,9,9,5,1,1,1,1,1,4,4,1,2,4,3,3,1,1,2,2,3,2,1,3,3,3,3,3,3,3,3,3,3,.898965992217575,.449263303246043
275,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,42,2,1,2,1,4,1,3,3,2,3,7,1,3,3,1,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,4,6,6,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.976147976702522,1.28064201201261
281,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,67,2,1,998,5,3,1,6,5,2,2,4,2,998,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,4,2,4,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,.947246437531575,1.59286233849795
290,in the last year?,12/8/2017,12/8/2017,2,46,2,1,11,1,4,3,4,4,99,2,1,4,7,3,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,.890093025774777,.427572338834204
305,in the last year?,12/7/2017,12/7/2017,1,51,2,1,8,1,3,2,4,4,2,1,1,3,6,3,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,2,3,4,1,2,2,2,2,1,2,2,3,2,3,1,3,3,2,3,3,3,3,3,2,3,.911690933219936,1.34739754134581
313,in the last year?,12/8/2017,12/8/2017,2,58,2,1,4,7,4,1,5,5,1,3,1,3,999,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,3,4,1,4,4,3,3,2,3,4,3,3,4,1,5,3,5,2,1,2,3,1,3,4,.933192201853585,1.02895953806687
320,in the last year?,12/7/2017,12/7/2017,1,60,2,1,9,1,4,1,5,5,2,2,1,5,5,3,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,3,1,3,3,1,3,2,2,2,1,2,2,2,2,2,1,1,2,3,2,4,4,2,2,2,2,.898965992217575,1.06804357085128
321,in the last year?,12/7/2017,12/7/2017,1,61,2,1,3,5,4,7,5,5,12,1,1,2,2,3,1,9,9,1,1,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,2,1,4,4,1,4,2,3,3,2,3,3,3,4,4,1,3,3,3,3,2,3,3,3,3,3,.898965992217575,.585823366274389
326,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,46,2,1,5,1,3,7,4,4,1,1,3,2,2,3,1,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,2,1,3,2,3,3,4,2,1,3,3,4,1,1,1,2,2,5,4,1,3,3,3,2,3,2,3,2,3,3,.911690933219936,.999609497607932
327,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,32,2,1,11,1,5,2,2,2,3,1,1,6,3,3,1,9,1,1,9,9,9,1,1,9,9,9,9,9,9,9,4,1,4,2,1,2,3,3,1,2,2,1,2,2,3,3,2,3,5,1,1,2,5,5,5,5,1,2,1,2,.928464351023318,.964403928987329
328,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,34,2,1,4,5,5,1,2,2,12,1,7,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,3,3,3,2,5,5,1,3,4,4,4,2,4,4,4,4,4,1,3,3,3,3,3,3,3,3,3,3,.957428888086943,.626685744456111
329,in the last year?,12/8/2017,12/8/2017,1,29,2,1,12,1,7,2,2,2,1,2,1,3,6,3,1,1,1,9,1,1,9,9,1,9,9,9,9,9,1,9,5,1,1,2,2,2,3,3,1,2,1,3,3,3,1,2,2,2,2,1,3,2,3,3,4,4,2,3,3,2,.957428888086943,.606211283425627
347,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,37,2,1,10,2,4,1,3,3,1,3,7,3,6,3,1,9,1,9,1,1,9,9,9,9,1,9,9,9,9,9,3,1,2,2,2,1,2,3,1,3,2,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,2,2,.976147976702522,.950084796031989
353,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,52,2,1,11,1,3,3,4,4,1,1,1,4,7,3,1,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,2,1,2,2,2,3,3,2,1,4,3,2,1,1,1,2,2,2,2,1,3,3,2,2,2,2,2,3,2,2,.911690933219936,.999609497607932
356,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,44,2,1,11,1,4,3,3,3,1,4,2,7,6,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,3,3,4,4,1,3,2,2,1,1,1,4,3,4,4,1,2,3,2,1,1,1,4,4,4,4,.947958477994525,1.19265642319828
357,in the last year?,12/8/2017,12/8/2017,1,43,2,1,11,2,4,1,3,3,97,3,3,4,7,3,1,9,1,9,1,9,9,9,1,9,1,9,9,9,9,9,3,1,2,2,2,1,2,2,1,3,1,2,1,1,2,3,3,3,3,1,3,2,2,1,2,2,3,3,3,3,.976147976702522,.42690558974099
360,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,54,2,1,999,6,3,7,4,4,1,1,7,2,999,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,5,2,1,5,3,2,2,1,1,3,4,3,4,1,3,3,3,3,2,2,4,4,4,4,.911690933219936,.999609497607932
361,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,25,2,1,5,1,5,1,2,2,1,2,3,2,3,3,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,3,2,3,3,3,2,1,2,2,2,2,1,1,2,2,2,2,1,3,2,2,2,3,1,2,2,2,2,.957428888086943,.847630780375963
364,in the last year?,12/9/2017,12/9/2017,1,30,2,2,8,1,5,1,2,2,98,3,1,2,5,3,1,1,1,9,9,1,9,1,1,1,9,1,9,9,9,9,4,1,2,2,2,2,2,3,1,3,2,3,2,1,2,3,3,3,3,1,4,2,3,2,2,2,3,3,3,3,.883491046360087,.347163639429538
369,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,41,2,1,6,1,2,2,3,3,12,4,1,3,4,3,1,9,1,9,9,9,9,9,1,9,9,1,9,9,9,9,1,1,2,1,1,3,1,1,1,4,3,2,3,1,1,1,1,3,3,1,3,1,3,1,3,2,2,2,2,2,.976147976702522,1.20159768888993
372,in the last year?,12/8/2017,12/8/2017,2,39,2,1,1,2,2,1,3,3,2,4,3,1,7,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,2,5,1,1,3,2,3,1,2,2,2,2,3,1,1,3,2,2,1,3,3,2,3,3,.947958477994525,2.750010472056
387,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,73,2,1,10,2,5,7,6,5,3,1,2,5,2,3,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,3,3,4,3,1,3,4,4,2,2,2,2,1,2,4,1,1,2,3,4,3,3,3,3,4,2,.9106518871856,.468405495869421
388,in the last year?,12/8/2017,12/8/2017,2,59,2,1,4,5,4,7,5,5,1,1,1,4,3,3,9,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,2,3,1,3,2,2,1,2,2,1,1,1,2,1,3,3,2,2,4,2,2,2,2,2,.933192201853585,1.02895953806687
397,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,28,2,1,9,1,5,1,2,2,99,3,2,3,4,3,1,9,9,9,1,1,9,1,1,9,9,9,9,9,9,9,4,1,2,2,3,3,6,5,1,3,2,3,1,1,1,1,1,5,5,1,4,3,3,3,3,2,3,3,5,5,.928464351023318,.527181293534366
400,in the last year?,12/8/2017,12/8/2017,2,22,2,1,999,2,5,1,1,1,98,2,7,2,998,3,1,1,9,9,1,1,9,1,1,9,9,9,9,9,9,9,4,1,2,2,2,3,6,2,1,3,4,4,4,1,2,2,2,5,5,1,3,2,4,3,3,2,2,2,5,5,.957326647455529,.427483417927034
402,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,31,2,1,6,7,4,1,2,2,1,2,2,2,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,3,4,4,1,4,3,3,2,2,2,2,3,2,4,1,5,3,3,2,3,2,3,5,3,3,.928464351023318,1.47989349880909
408,in the last year?,12/7/2017,12/7/2017,1,62,2,1,3,2,6,1,5,5,1,2,5,1,2,3,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,5,1,2,2,2,3,4,4,1,3,2,2,1,1,2,2,2,3,3,1,3,3,2,2,3,2,2,3,3,3,.898965992217575,.449263303246043
409,in the last year?,12/8/2017,12/8/2017,2,32,2,1,12,1,5,1,2,2,98,2,7,3,7,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,2,2,1,3,3,2,1,3,1,1,1,1,1,2,2,2,2,1,3,2,2,2,2,1,2,2,3,3,.928464351023318,.527181293534366
416,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,48,2,1,998,8,1,4,4,4,2,4,1,6,998,3,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,4,4,4,1,3,2,2,3,1,5,2,2,3,3,1,3,3,3,5,2,5,5,5,5,3,.890093025774777,2.19411367630837
426,in the last year?,12/7/2017,12/7/2017,1,75,2,1,9,8,2,7,6,5,2,2,1,2,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,2,4,1,3,2,2,3,1,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,.908561181357801,1.6508151738761
427,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,27,2,1,6,1,5,1,2,2,7,1,7,1,5,3,9,9,9,1,9,9,1,9,9,9,9,9,9,1,1,9,4,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,.928464351023318,.282021636204776
431,in the last year?,12/8/2017,12/8/2017,1,37,2,1,7,1,5,1,3,3,1,2,7,1,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,3,2,1,1,4,3,1,4,2,1,2,1,2,2,1,2,2,1,3,1,2,3,1,1,2,4,2,2,.976147976702522,.75322100772546
435,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,54,2,1,7,1,3,1,4,4,2,1,7,2,3,3,9,9,9,1,9,1,9,9,1,9,9,9,9,9,9,9,2,1,2,2,2,3,2,4,1,5,2,2,1,1,1,5,5,3,1,1,5,2,2,2,2,2,2,2,3,2,.890093025774777,1.63326227339429
440,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,33,2,1,10,1,5,1,2,2,2,4,7,1,8,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,3,3,3,2,3,2,1,4,4,4,2,1,2,4,4,4,4,1,4,3,3,2,3,2,3,3,3,3,.957428888086943,1.14254179475149
449,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,44,2,1,5,6,4,1,3,3,1,2,7,3,998,3,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,3,1,2,2,2,4,3,3,1,4,2,2,2,1,2,2,2,2,2,1,4,3,3,3,1,3,3,3,3,3,.947958477994525,1.19265642319828
460,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,45,2,1,11,1,5,3,4,4,1,2,1,4,6,3,1,1,9,9,1,1,9,1,9,9,9,9,9,9,9,9,4,1,2,2,1,3,2,3,1,2,2,3,2,1,1,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,.911690933219936,.622357610059604
461,in the last year?,12/8/2017,12/8/2017,1,25,2,1,5,1,5,2,2,2,2,2,1,3,1,3,1,1,1,1,9,9,9,9,1,9,1,9,9,9,9,9,4,1,2,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,3,2,1,2,2,1,1,.957428888086943,1.14254179475149
483,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,67,2,1,5,5,5,7,6,5,2,2,1,2,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,2,2,2,1,4,2,1,4,1,2,4,1,1,4,2,4,3,1,3,2,2,3,2,2,3,3,4,4,.9106518871856,.768102017860105
484,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,27,2,1,1,7,3,1,2,2,7,2,4,3,2,3,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,2,1,3,1,1,1,1,2,1,3,3,2,3,2,4,3,3,3,3,1,3,3,3,3,4,2,2,2,3,3,.957428888086943,.327257040145655
485,in the last year?,12/7/2017,12/7/2017,2,50,2,1,3,7,2,2,4,4,1,3,7,2,2,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,3,3,5,2,1,4,2,5,4,2,1,4,4,3,4,1,4,3,1,2,2,1,4,3,2,4,.890093025774777,1.62777265236705
492,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,26,2,1,7,1,5,2,2,2,1,1,1,3,5,3,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,4,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,.957428888086943,.847630780375963
493,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,50,2,1,1,8,4,2,4,4,1,1,5,2,1,3,1,9,1,1,9,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,4,4,2,3,1,2,2,5,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,.890093025774777,.951568656144044
498,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,33,2,1,8,1,5,1,2,2,6,2,1,3,5,3,1,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,4,1,2,1,2,2,3,3,1,2,3,3,2,3,3,3,3,2,3,1,1,2,3,2,2,2,1,3,2,2,.928464351023318,.9836860262988
499,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,27,2,1,10,1,5,2,2,2,2,1,1,3,7,3,1,1,1,1,1,1,9,9,1,9,9,1,9,9,9,9,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,.928464351023318,1.58145156369789
502,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,30,2,1,12,1,5,1,2,2,1,3,2,2,7,3,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,4,1,3,3,3,4,4,3,1,2,3,3,3,2,3,3,3,2,3,1,3,3,3,3,2,3,2,3,3,3,.928464351023318,1.17324987954213
511,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,63,2,1,5,1,4,1,5,5,2,2,3,2,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,3,3,4,4,1,5,1,1,1,1,2,2,2,4,2,1,5,3,3,2,2,3,3,3,4,3,.898965992217575,1.06804357085128
512,in the last year?,12/7/2017,12/7/2017,2,26,2,1,6,6,4,1,2,2,98,3,7,4,3,3,1,1,1,9,9,1,9,9,9,1,9,9,1,9,9,9,3,1,2,2,2,2,4,4,1,4,3,2,5,1,2,3,3,3,3,1,3,3,5,5,3,2,3,3,5,5,.928464351023318,.664966758232051
513,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,34,2,1,6,1,6,1,2,2,3,3,1,2,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,4,2,4,3,6,2,1,5,5,5,5,1,2,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.928464351023318,.68972547607676
517,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,85,2,1,10,1,2,7,6,5,2,1,1,2,3,3,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,1,3,2,1,2,2,2,4,1,3,3,3,4,2,1,3,2,2,4,2,4,3,3,4,2,.908561181357801,1.6508151738761
519,in the last year?,12/7/2017,12/7/2017,2,37,2,1,4,1,5,1,3,3,2,1,7,1,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,2,2,2,3,3,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,.947958477994525,1.27450277127312
525,in the last year?,12/7/2017,12/7/2017,1,35,2,1,6,1,5,2,3,3,1,1,1,3,4,3,9,9,1,1,1,9,9,9,9,1,1,1,1,1,9,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.976147976702522,.75322100772546
526,in the last year?,12/7/2017,12/7/2017,2,23,2,1,1,6,3,1,1,1,2,2,7,4,5,3,1,1,1,1,9,1,1,9,9,1,9,9,9,9,9,9,2,1,2,2,2,3,4,3,1,3,3,3,2,1,2,4,4,4,3,1,2,3,3,2,3,2,4,4,4,4,.957326647455529,2.05970748008151
528,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,79,2,1,5,2,5,7,6,5,1,1,1,2,4,3,1,9,1,9,9,9,9,1,9,9,9,9,9,9,9,9,4,1,2,2,2,3,4,3,1,4,1,2,1,1,1,1,2,2,3,1,3,2,3,1,1,1,2,2,3,3,.908561181357801,.567596242762339
544,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,29,2,1,10,1,5,1,2,2,98,2,7,2,7,3,1,1,9,1,1,9,9,1,1,9,9,9,9,1,9,9,4,1,2,2,2,3,4,4,1,3,2,2,2,1,1,3,2,3,2,1,3,3,3,3,2,2,3,3,3,3,.928464351023318,.527181293534366
546,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,31,2,1,11,1,6,2,2,2,5,1,1,5,7,3,1,1,1,1,9,1,1,1,1,1,9,1,9,1,1,9,5,1,2,1,1,1,2,4,1,1,2,3,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,3,.957428888086943,.720882006616145
549,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,36,2,1,998,1,6,1,3,3,98,3,1,2,1,3,1,1,1,9,9,9,1,9,1,9,1,1,9,9,9,9,5,1,2,2,3,3,6,4,1,2,3,3,3,1,1,3,2,3,3,1,3,3,3,3,2,2,3,3,3,3,.947958477994525,.303852054457251
555,in the last year?,12/8/2017,12/8/2017,1,26,2,1,5,4,5,1,2,2,99,2,7,3,1,3,1,1,1,1,1,9,1,1,1,1,9,1,9,9,1,9,4,1,2,2,2,1,4,4,1,4,3,3,4,2,2,4,4,4,4,1,3,3,2,2,2,2,2,2,4,3,.957428888086943,.380869496796824
579,in the last year?,12/8/2017,12/8/2017,2,36,2,1,2,2,6,4,3,3,98,2,5,4,2,3,1,1,9,9,1,1,9,9,1,9,9,9,9,9,9,9,5,1,2,2,2,2,6,2,1,2,3,2,2,1,2,3,3,3,3,1,3,3,3,3,2,2,3,3,3,3,.947958477994525,.303852054457251
596,in the year since Donald Trump became President?,12/9/2017,12/9/2017,1,18,2,1,8,4,3,1,1,1,98,1,7,3,999,3,1,9,1,1,1,9,9,1,1,9,9,1,9,9,9,9,2,1,1,3,4,3,4,5,1,4,3,4,1,3,1,2,3,2,4,1,3,3,4,2,3,1,3,3,3,4,1.4452717031719,.875417351103577
597,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,52,2,1,6,1,4,7,4,4,1,2,1,2,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,3,3,4,4,1,2,3,3,2,1,2,3,3,3,3,1,3,3,3,3,1,2,3,4,3,3,.911690933219936,.785018602704658
607,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,30,2,1,11,1,7,3,2,2,1,1,1,5,7,3,1,1,1,1,1,1,9,1,1,9,1,1,9,9,9,9,5,1,2,2,1,2,2,3,1,1,2,2,1,1,2,2,2,3,3,1,2,1,2,1,1,2,1,2,2,2,.957428888086943,.606211283425627
609,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,20,2,1,8,4,3,1,1,1,3,3,7,4,5,3,1,1,9,9,9,9,1,9,9,1,9,9,9,9,1,9,2,1,1,1,2,3,3,3,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.957326647455529,1.25605490041721
616,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,43,2,1,8,1,4,3,3,3,2,1,1,4,3,3,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,5,4,1,3,4,4,3,1,2,4,3,3,4,1,3,3,3,3,2,2,3,4,4,4,.976147976702522,1.28064201201261
623,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,37,2,1,7,1,2,3,3,3,3,1,1,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,.976147976702522,1.33593226968568
627,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,49,2,1,8,1,4,2,4,4,1,3,1,4,998,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,4,2,1,2,1,2,2,1,3,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,.890093025774777,.951568656144044
629,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,53,2,1,9,1,5,7,4,4,3,1,1,7,6,3,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,4,1,2,2,2,3,4,2,1,2,1,3,1,2,1,3,2,2,4,1,2,2,3,2,2,2,3,3,3,3,.890093025774777,.620109860219675
644,in the last year?,12/8/2017,12/8/2017,2,52,2,1,998,2,3,1,4,4,98,4,1,2,998,3,1,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,4,6,6,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.890093025774777,.54445253824629
649,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,36,2,1,6,7,1,3,3,3,1,2,1,4,4,3,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,2,2,2,3,3,4,1,3,2,3,2,1,2,2,2,2,2,1,3,3,3,3,3,2,3,3,3,3,.947958477994525,2.04018227882675
651,since the end of the Obama Administration?,12/8/2017,12/10/2017,2,47,2,2,7,1,4,7,4,4,99,3,1,6,4,3,1,1,9,9,1,9,9,9,9,9,9,1,9,9,9,9,3,1,2,2,2,3,4,3,1,2,2,2,5,1,2,5,2,1,2,1,3,3,3,3,2,2,3,3,3,3,.821355223854664,.38973341398423
654,in the last year?,12/8/2017,12/8/2017,1,47,2,1,11,1,3,3,4,4,2,1,1,5,7,3,1,1,9,1,1,1,9,1,1,9,1,9,9,9,9,9,2,1,2,3,2,1,4,2,1,2,2,2,3,1,2,2,2,3,2,1,2,2,1,3,2,2,2,3,3,3,.911690933219936,1.34739754134581
657,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,70,2,1,10,5,4,1,6,5,2,2,5,1,7,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,3,3,3,2,4,2,1,4,4,3,2,1,2,3,3,4,2,1,3,4,4,2,2,2,3,3,4,2,.9106518871856,.968855145416187
667,in the last year?,12/7/2017,12/7/2017,2,35,2,1,7,1,4,1,3,3,3,3,7,2,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,2,1,3,4,2,1,4,2,3,1,1,1,1,2,2,2,1,3,2,2,2,2,1,2,2,3,2,.947958477994525,.980355984279562
669,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,60,2,1,10,1,4,7,5,5,1,3,1,2,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,3,2,1,3,2,2,2,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,.933192201853585,1.02895953806687
671,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,25,2,1,2,6,4,2,2,2,3,3,7,2,2,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,3,3,1,1,2,1,5,1,5,2,5,2,2,1,2,2,2,3,3,3,3,3,3,3,.928464351023318,1.21646303112452
676,in the last year?,12/8/2017,12/8/2017,1,54,2,2,10,1,2,3,4,4,1,1,1,4,4,3,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,3,3,4,2,1,4,4,4,2,1,2,2,2,4,4,1,4,4,4,2,2,2,2,2,4,4,.841285223967821,1.224028720885
